target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
2,2011-05-29,2,0,0,0,1,0.62,0.5606,12,17,32,44,46,87,68
13,2011-05-29,2,0,0,0,1,0.6,0.5455,2,12,17,32,44,46,87
3,2011-05-29,2,0,0,0,1,0.6,0.5152,13,2,12,17,32,44,46
5,2011-05-29,2,0,0,0,2,0.62,0.5606,3,13,2,12,17,32,44
13,2011-05-29,2,0,0,0,2,0.62,0.5606,5,3,13,2,12,17,32
34,2011-05-29,2,0,0,0,2,0.62,0.5606,13,5,3,13,2,12,17
74,2011-05-29,2,0,0,0,2,0.62,0.5455,34,13,5,3,13,2,12
130,2011-05-29,2,0,0,0,2,0.66,0.6061,74,34,13,5,3,13,2
139,2011-05-29,2,0,0,0,2,0.66,0.6061,130,74,34,13,5,3,13
216,2011-05-29,2,0,0,0,2,0.7,0.6667,139,130,74,34,13,5,3
237,2011-05-29,2,0,0,0,1,0.72,0.6818,216,139,130,74,34,13,5
183,2011-05-29,2,0,0,0,1,0.74,0.697,237,216,139,130,74,34,13
221,2011-05-29,2,0,0,0,1,0.74,0.697,183,237,216,139,130,74,34
194,2011-05-29,2,0,0,0,1,0.74,0.697,221,183,237,216,139,130,74
214,2011-05-29,2,0,0,0,1,0.74,0.697,194,221,183,237,216,139,130
151,2011-05-29,2,0,0,0,1,0.72,0.697,214,194,221,183,237,216,139
141,2011-05-29,2,0,0,0,1,0.72,0.697,151,214,194,221,183,237,216
91,2011-05-29,2,0,0,0,1,0.7,0.6667,141,151,214,194,221,183,237
107,2011-05-29,2,0,0,0,1,0.68,0.6364,91,141,151,214,194,221,183
78,2011-05-29,2,0,0,0,1,0.66,0.5909,107,91,141,151,214,194,221
48,2011-05-29,2,0,0,0,1,0.66,0.5909,78,107,91,141,151,214,194
38,2011-05-30,2,1,1,0,1,0.64,0.5606,48,78,107,91,141,151,214
26,2011-05-30,2,1,1,0,1,0.64,0.5606,38,48,78,107,91,141,151
17,2011-05-30,2,1,1,0,1,0.64,0.5606,26,38,48,78,107,91,141
10,2011-05-30,2,1,1,0,1,0.64,0.5606,17,26,38,48,78,107,91
2,2011-05-30,2,1,1,0,1,0.62,0.5455,10,17,26,38,48,78,107
1,2011-05-30,2,1,1,0,2,0.62,0.5455,2,10,17,26,38,48,78
6,2011-05-30,2,1,1,0,2,0.64,0.5606,1,2,10,17,26,38,48
12,2011-05-30,2,1,1,0,2,0.64,0.5606,6,1,2,10,17,26,38
36,2011-05-30,2,1,1,0,2,0.66,0.5909,12,6,1,2,10,17,26
47,2011-05-30,2,1,1,0,1,0.72,0.697,36,12,6,1,2,10,17
116,2011-05-30,2,1,1,0,1,0.8,0.7576,47,36,12,6,1,2,10
153,2011-05-30,2,1,1,0,1,0.82,0.7727,116,47,36,12,6,1,2
179,2011-05-30,2,1,1,0,1,0.86,0.803,153,116,47,36,12,6,1
133,2011-05-30,2,1,1,0,1,0.86,0.7879,179,153,116,47,36,12,6
142,2011-05-30,2,1,1,0,1,0.88,0.803,133,179,153,116,47,36,12
132,2011-05-30,2,1,1,0,1,0.88,0.803,142,133,179,153,116,47,36
101,2011-05-30,2,1,1,0,1,0.88,0.7879,132,142,133,179,153,116,47
102,2011-05-30,2,1,1,0,1,0.86,0.7879,101,132,142,133,179,153,116
77,2011-05-30,2,1,1,0,1,0.86,0.7879,102,101,132,142,133,179,153
68,2011-05-30,2,1,1,0,2,0.52,0.5,77,102,101,132,142,133,179
69,2011-05-30,2,1,1,0,1,0.76,0.7121,68,77,102,101,132,142,133
42,2011-05-30,2,1,1,0,1,0.74,0.697,69,68,77,102,101,132,142
26,2011-05-30,2,1,1,0,1,0.72,0.697,42,69,68,77,102,101,132
14,2011-05-30,2,1,1,0,1,0.7,0.6667,26,42,69,68,77,102,101
9,2011-05-31,2,0,2,1,1,0.7,0.6667,14,26,42,69,68,77,102
8,2011-05-31,2,0,2,1,1,0.68,0.6364,9,14,26,42,69,68,77
5,2011-05-31,2,0,2,1,2,0.66,0.5909,8,9,14,26,42,69,68
1,2011-05-31,2,0,2,1,2,0.64,0.5606,5,8,9,14,26,42,69
0,2011-05-31,2,0,2,1,1,0.66,0.6061,1,5,8,9,14,26,42
0,2011-05-31,2,0,2,1,1,0.66,0.6061,0,1,5,8,9,14,26
11,2011-05-31,2,0,2,1,1,0.68,0.6364,0,0,1,5,8,9,14
16,2011-05-31,2,0,2,1,1,0.74,0.697,11,0,0,1,5,8,9
34,2011-05-31,2,0,2,1,1,0.78,0.7424,16,11,0,0,1,5,8
22,2011-05-31,2,0,2,1,1,0.8,0.7576,34,16,11,0,0,1,5
37,2011-05-31,2,0,2,1,1,0.82,0.7879,22,34,16,11,0,0,1
28,2011-05-31,2,0,2,1,1,0.86,0.803,37,22,34,16,11,0,0
37,2011-05-31,2,0,2,1,1,0.86,0.803,28,37,22,34,16,11,0
37,2011-05-31,2,0,2,1,1,0.9,0.8333,37,28,37,22,34,16,11
41,2011-05-31,2,0,2,1,1,0.9,0.8182,37,37,28,37,22,34,16
42,2011-05-31,2,0,2,1,1,0.9,0.8182,41,37,37,28,37,22,34
44,2011-05-31,2,0,2,1,1,0.9,0.8333,42,41,37,37,28,37,22
67,2011-05-31,2,0,2,1,1,0.84,0.803,44,42,41,37,37,28,37
55,2011-05-31,2,0,2,1,1,0.84,0.803,67,44,42,41,37,37,28
39,2011-05-31,2,0,2,1,1,0.78,0.7424,55,67,44,42,41,37,37
38,2011-05-31,2,0,2,1,1,0.78,0.7424,39,55,67,44,42,41,37
45,2011-05-31,2,0,2,1,1,0.76,0.7273,38,39,55,67,44,42,41
42,2011-05-31,2,0,2,1,1,0.74,0.697,45,38,39,55,67,44,42
15,2011-05-31,2,0,2,1,1,0.72,0.697,42,45,38,39,55,67,44
9,2011-06-01,2,0,3,1,1,0.7,0.6667,15,42,45,38,39,55,67
8,2011-06-01,2,0,3,1,1,0.7,0.6667,9,15,42,45,38,39,55
0,2011-06-01,2,0,3,1,1,0.7,0.6667,8,9,15,42,45,38,39
0,2011-06-01,2,0,3,1,1,0.68,0.6364,0,8,9,15,42,45,38
0,2011-06-01,2,0,3,1,2,0.68,0.6364,0,0,8,9,15,42,45
2,2011-06-01,2,0,3,1,2,0.66,0.5909,0,0,0,8,9,15,42
7,2011-06-01,2,0,3,1,2,0.68,0.6364,2,0,0,0,8,9,15
19,2011-06-01,2,0,3,1,2,0.7,0.6667,7,2,0,0,0,8,9
37,2011-06-01,2,0,3,1,2,0.72,0.697,19,7,2,0,0,0,8
34,2011-06-01,2,0,3,1,2,0.74,0.7121,37,19,7,2,0,0,0
31,2011-06-01,2,0,3,1,2,0.76,0.7424,34,37,19,7,2,0,0
26,2011-06-01,2,0,3,1,2,0.82,0.803,31,34,37,19,7,2,0
32,2011-06-01,2,0,3,1,1,0.86,0.8333,26,31,34,37,19,7,2
29,2011-06-01,2,0,3,1,1,0.9,0.8182,32,26,31,34,37,19,7
40,2011-06-01,2,0,3,1,1,0.9,0.8182,29,32,26,31,34,37,19
25,2011-06-01,2,0,3,1,1,0.9,0.8333,40,29,32,26,31,34,37
39,2011-06-01,2,0,3,1,1,0.86,0.803,25,40,29,32,26,31,34
52,2011-06-01,2,0,3,1,1,0.86,0.803,39,25,40,29,32,26,31
31,2011-06-01,2,0,3,1,3,0.82,0.7879,52,39,25,40,29,32,26
16,2011-06-01,2,0,3,1,2,0.74,0.7121,31,52,39,25,40,29,32
23,2011-06-01,2,0,3,1,2,0.74,0.7121,16,31,52,39,25,40,29
29,2011-06-01,2,0,3,1,1,0.74,0.697,23,16,31,52,39,25,40
14,2011-06-01,2,0,3,1,1,0.74,0.697,29,23,16,31,52,39,25
10,2011-06-01,2,0,3,1,1,0.74,0.6667,14,29,23,16,31,52,39
11,2011-06-02,2,0,4,1,1,0.74,0.6515,10,14,29,23,16,31,52
3,2011-06-02,2,0,4,1,1,0.72,0.6515,11,10,14,29,23,16,31
0,2011-06-02,2,0,4,1,1,0.7,0.6364,3,11,10,14,29,23,16
0,2011-06-02,2,0,4,1,1,0.66,0.6212,0,3,11,10,14,29,23
0,2011-06-02,2,0,4,1,1,0.66,0.6212,0,0,3,11,10,14,29
3,2011-06-02,2,0,4,1,1,0.66,0.6212,0,0,0,3,11,10,14
7,2011-06-02,2,0,4,1,1,0.66,0.6212,3,0,0,0,3,11,10
19,2011-06-02,2,0,4,1,1,0.7,0.6364,7,3,0,0,0,3,11
25,2011-06-02,2,0,4,1,1,0.7,0.6364,19,7,3,0,0,0,3
28,2011-06-02,2,0,4,1,1,0.72,0.6364,25,19,7,3,0,0,0
33,2011-06-02,2,0,4,1,1,0.72,0.6515,28,25,19,7,3,0,0
42,2011-06-02,2,0,4,1,1,0.74,0.6515,33,28,25,19,7,3,0
39,2011-06-02,2,0,4,1,1,0.76,0.6667,42,33,28,25,19,7,3
35,2011-06-02,2,0,4,1,1,0.8,0.6818,39,42,33,28,25,19,7
43,2011-06-02,2,0,4,1,1,0.78,0.6667,35,39,42,33,28,25,19
44,2011-06-02,2,0,4,1,1,0.8,0.6818,43,35,39,42,33,28,25
63,2011-06-02,2,0,4,1,1,0.8,0.6818,44,43,35,39,42,33,28
88,2011-06-02,2,0,4,1,1,0.76,0.6515,63,44,43,35,39,42,33
74,2011-06-02,2,0,4,1,1,0.74,0.6515,88,63,44,43,35,39,42
58,2011-06-02,2,0,4,1,1,0.72,0.6364,74,88,63,44,43,35,39
51,2011-06-02,2,0,4,1,1,0.7,0.6364,58,74,88,63,44,43,35
33,2011-06-02,2,0,4,1,1,0.66,0.6212,51,58,74,88,63,44,43
14,2011-06-02,2,0,4,1,1,0.64,0.6212,33,51,58,74,88,63,44
23,2011-06-02,2,0,4,1,1,0.62,0.6212,14,33,51,58,74,88,63
15,2011-06-03,2,0,5,1,1,0.62,0.6212,23,14,33,51,58,74,88
7,2011-06-03,2,0,5,1,1,0.6,0.6212,15,23,14,33,51,58,74
0,2011-06-03,2,0,5,1,1,0.56,0.5303,7,15,23,14,33,51,58
0,2011-06-03,2,0,5,1,1,0.54,0.5152,0,7,15,23,14,33,51
1,2011-06-03,2,0,5,1,1,0.52,0.5,0,0,7,15,23,14,33
4,2011-06-03,2,0,5,1,1,0.52,0.5,1,0,0,7,15,23,14
8,2011-06-03,2,0,5,1,1,0.54,0.5152,4,1,0,0,7,15,23
25,2011-06-03,2,0,5,1,1,0.54,0.5152,8,4,1,0,0,7,15
31,2011-06-03,2,0,5,1,2,0.56,0.5303,25,8,4,1,0,0,7
36,2011-06-03,2,0,5,1,1,0.58,0.5455,31,25,8,4,1,0,0
54,2011-06-03,2,0,5,1,1,0.62,0.6212,36,31,25,8,4,1,0
57,2011-06-03,2,0,5,1,1,0.64,0.6212,54,36,31,25,8,4,1
51,2011-06-03,2,0,5,1,1,0.66,0.6212,57,54,36,31,25,8,4
58,2011-06-03,2,0,5,1,1,0.68,0.6212,51,57,54,36,31,25,8
66,2011-06-03,2,0,5,1,1,0.7,0.6364,58,51,57,54,36,31,25
56,2011-06-03,2,0,5,1,1,0.7,0.6364,66,58,51,57,54,36,31
63,2011-06-03,2,0,5,1,1,0.72,0.6364,56,66,58,51,57,54,36
73,2011-06-03,2,0,5,1,1,0.72,0.6364,63,56,66,58,51,57,54
76,2011-06-03,2,0,5,1,1,0.7,0.6364,73,63,56,66,58,51,57
53,2011-06-03,2,0,5,1,1,0.68,0.6212,76,73,63,56,66,58,51
57,2011-06-03,2,0,5,1,1,0.64,0.6212,53,76,73,63,56,66,58
51,2011-06-03,2,0,5,1,1,0.64,0.6212,57,53,76,73,63,56,66
26,2011-06-03,2,0,5,1,1,0.62,0.6212,51,57,53,76,73,63,56
30,2011-06-03,2,0,5,1,1,0.58,0.5455,26,51,57,53,76,73,63
24,2011-06-04,2,0,6,0,1,0.56,0.5303,30,26,51,57,53,76,73
14,2011-06-04,2,0,6,0,1,0.54,0.5152,24,30,26,51,57,53,76
18,2011-06-04,2,0,6,0,1,0.54,0.5152,14,24,30,26,51,57,53
8,2011-06-04,2,0,6,0,1,0.52,0.5,18,14,24,30,26,51,57
4,2011-06-04,2,0,6,0,1,0.52,0.5,8,18,14,24,30,26,51
3,2011-06-04,2,0,6,0,1,0.5,0.4848,4,8,18,14,24,30,26
11,2011-06-04,2,0,6,0,1,0.54,0.5152,3,4,8,18,14,24,30
27,2011-06-04,2,0,6,0,1,0.56,0.5303,11,3,4,8,18,14,24
29,2011-06-04,2,0,6,0,1,0.6,0.6212,27,11,3,4,8,18,14
55,2011-06-04,2,0,6,0,1,0.62,0.6212,29,27,11,3,4,8,18
115,2011-06-04,2,0,6,0,1,0.64,0.6212,55,29,27,11,3,4,8
120,2011-06-04,2,0,6,0,1,0.66,0.6212,115,55,29,27,11,3,4
150,2011-06-04,2,0,6,0,1,0.7,0.6364,120,115,55,29,27,11,3
188,2011-06-04,2,0,6,0,1,0.74,0.6515,150,120,115,55,29,27,11
193,2011-06-04,2,0,6,0,1,0.74,0.6515,188,150,120,115,55,29,27
180,2011-06-04,2,0,6,0,2,0.74,0.6515,193,188,150,120,115,55,29
168,2011-06-04,2,0,6,0,2,0.72,0.6515,180,193,188,150,120,115,55
142,2011-06-04,2,0,6,0,2,0.72,0.6515,168,180,193,188,150,120,115
127,2011-06-04,2,0,6,0,2,0.74,0.6515,142,168,180,193,188,150,120
79,2011-06-04,2,0,6,0,2,0.7,0.6364,127,142,168,180,193,188,150
90,2011-06-04,2,0,6,0,2,0.7,0.6515,79,127,142,168,180,193,188
46,2011-06-04,2,0,6,0,2,0.66,0.6212,90,79,127,142,168,180,193
49,2011-06-04,2,0,6,0,1,0.64,0.6212,46,90,79,127,142,168,180
29,2011-06-04,2,0,6,0,2,0.64,0.6212,49,46,90,79,127,142,168
23,2011-06-05,2,0,0,0,1,0.64,0.6212,29,49,46,90,79,127,142
26,2011-06-05,2,0,0,0,2,0.64,0.6212,23,29,49,46,90,79,127
16,2011-06-05,2,0,0,0,2,0.64,0.6212,26,23,29,49,46,90,79
22,2011-06-05,2,0,0,0,2,0.62,0.6061,16,26,23,29,49,46,90
4,2011-06-05,2,0,0,0,2,0.62,0.6061,22,16,26,23,29,49,46
1,2011-06-05,2,0,0,0,2,0.62,0.6061,4,22,16,26,23,29,49
10,2011-06-05,2,0,0,0,2,0.62,0.6061,1,4,22,16,26,23,29
8,2011-06-05,2,0,0,0,2,0.6,0.5909,10,1,4,22,16,26,23
24,2011-06-05,2,0,0,0,2,0.6,0.5909,8,10,1,4,22,16,26
53,2011-06-05,2,0,0,0,2,0.6,0.5758,24,8,10,1,4,22,16
83,2011-06-05,2,0,0,0,2,0.62,0.5909,53,24,8,10,1,4,22
121,2011-06-05,2,0,0,0,2,0.64,0.6061,83,53,24,8,10,1,4
123,2011-06-05,2,0,0,0,2,0.64,0.6061,121,83,53,24,8,10,1
154,2011-06-05,2,0,0,0,1,0.66,0.6212,123,121,83,53,24,8,10
161,2011-06-05,2,0,0,0,1,0.7,0.6515,154,123,121,83,53,24,8
161,2011-06-05,2,0,0,0,1,0.7,0.6515,161,154,123,121,83,53,24
138,2011-06-05,2,0,0,0,1,0.72,0.6667,161,161,154,123,121,83,53
126,2011-06-05,2,0,0,0,1,0.74,0.6667,138,161,161,154,123,121,83
124,2011-06-05,2,0,0,0,1,0.7,0.6515,126,138,161,161,154,123,121
108,2011-06-05,2,0,0,0,1,0.68,0.6364,124,126,138,161,161,154,123
84,2011-06-05,2,0,0,0,1,0.66,0.6212,108,124,126,138,161,161,154
54,2011-06-05,2,0,0,0,1,0.64,0.6061,84,108,124,126,138,161,161
36,2011-06-05,2,0,0,0,1,0.64,0.5909,54,84,108,124,126,138,161
25,2011-06-05,2,0,0,0,1,0.62,0.5909,36,54,84,108,124,126,138
11,2011-06-06,2,0,1,1,1,0.62,0.5909,25,36,54,84,108,124,126
9,2011-06-06,2,0,1,1,1,0.6,0.5606,11,25,36,54,84,108,124
4,2011-06-06,2,0,1,1,1,0.58,0.5455,9,11,25,36,54,84,108
2,2011-06-06,2,0,1,1,1,0.58,0.5455,4,9,11,25,36,54,84
4,2011-06-06,2,0,1,1,1,0.56,0.5303,2,4,9,11,25,36,54
7,2011-06-06,2,0,1,1,1,0.56,0.5303,4,2,4,9,11,25,36
11,2011-06-06,2,0,1,1,1,0.58,0.5455,7,4,2,4,9,11,25
18,2011-06-06,2,0,1,1,1,0.62,0.5909,11,7,4,2,4,9,11
28,2011-06-06,2,0,1,1,1,0.64,0.6061,18,11,7,4,2,4,9
26,2011-06-06,2,0,1,1,1,0.7,0.6515,28,18,11,7,4,2,4
31,2011-06-06,2,0,1,1,1,0.72,0.6667,26,28,18,11,7,4,2
39,2011-06-06,2,0,1,1,1,0.74,0.6667,31,26,28,18,11,7,4
25,2011-06-06,2,0,1,1,1,0.76,0.6667,39,31,26,28,18,11,7
28,2011-06-06,2,0,1,1,1,0.78,0.6818,25,39,31,26,28,18,11
46,2011-06-06,2,0,1,1,1,0.78,0.6818,28,25,39,31,26,28,18
38,2011-06-06,2,0,1,1,1,0.8,0.697,46,28,25,39,31,26,28
34,2011-06-06,2,0,1,1,1,0.76,0.6667,38,46,28,25,39,31,26
63,2011-06-06,2,0,1,1,1,0.78,0.6818,34,38,46,28,25,39,31
56,2011-06-06,2,0,1,1,1,0.76,0.6667,63,34,38,46,28,25,39
64,2011-06-06,2,0,1,1,1,0.72,0.6667,56,63,34,38,46,28,25
59,2011-06-06,2,0,1,1,1,0.68,0.6364,64,56,63,34,38,46,28
29,2011-06-06,2,0,1,1,1,0.66,0.6212,59,64,56,63,34,38,46
36,2011-06-06,2,0,1,1,1,0.66,0.6212,29,59,64,56,63,34,38
5,2011-06-06,2,0,1,1,1,0.64,0.6061,36,29,59,64,56,63,34
5,2011-06-07,2,0,2,1,1,0.64,0.6061,5,36,29,59,64,56,63
2,2011-06-07,2,0,2,1,1,0.62,0.6061,5,5,36,29,59,64,56
3,2011-06-07,2,0,2,1,1,0.6,0.5909,2,5,5,36,29,59,64
1,2011-06-07,2,0,2,1,1,0.6,0.5909,3,2,5,5,36,29,59
2,2011-06-07,2,0,2,1,1,0.58,0.5455,1,3,2,5,5,36,29
2,2011-06-07,2,0,2,1,1,0.58,0.5455,2,1,3,2,5,5,36
10,2011-06-07,2,0,2,1,1,0.6,0.5758,2,2,1,3,2,5,5
23,2011-06-07,2,0,2,1,2,0.64,0.6061,10,2,2,1,3,2,5
45,2011-06-07,2,0,2,1,2,0.68,0.6364,23,10,2,2,1,3,2
27,2011-06-07,2,0,2,1,2,0.72,0.6667,45,23,10,2,2,1,3
37,2011-06-07,2,0,2,1,2,0.76,0.6818,27,45,23,10,2,2,1
38,2011-06-07,2,0,2,1,2,0.76,0.697,37,27,45,23,10,2,2
42,2011-06-07,2,0,2,1,2,0.8,0.7273,38,37,27,45,23,10,2
55,2011-06-07,2,0,2,1,2,0.8,0.7273,42,38,37,27,45,23,10
34,2011-06-07,2,0,2,1,2,0.8,0.7273,55,42,38,37,27,45,23
56,2011-06-07,2,0,2,1,2,0.82,0.7424,34,55,42,38,37,27,45
55,2011-06-07,2,0,2,1,1,0.8,0.7121,56,34,55,42,38,37,27
64,2011-06-07,2,0,2,1,1,0.8,0.7273,55,56,34,55,42,38,37
72,2011-06-07,2,0,2,1,1,0.78,0.697,64,55,56,34,55,42,38
69,2011-06-07,2,0,2,1,1,0.76,0.6818,72,64,55,56,34,55,42
45,2011-06-07,2,0,2,1,1,0.74,0.6818,69,72,64,55,56,34,55
31,2011-06-07,2,0,2,1,1,0.72,0.6818,45,69,72,64,55,56,34
27,2011-06-07,2,0,2,1,1,0.7,0.6515,31,45,69,72,64,55,56
18,2011-06-07,2,0,2,1,1,0.68,0.6364,27,31,45,69,72,64,55
12,2011-06-08,2,0,3,1,1,0.66,0.5909,18,27,31,45,69,72,64
3,2011-06-08,2,0,3,1,1,0.66,0.6061,12,18,27,31,45,69,72
0,2011-06-08,2,0,3,1,1,0.64,0.5758,3,12,18,27,31,45,69
2,2011-06-08,2,0,3,1,1,0.64,0.5758,0,3,12,18,27,31,45
0,2011-06-08,2,0,3,1,1,0.62,0.5758,2,0,3,12,18,27,31
0,2011-06-08,2,0,3,1,1,0.62,0.5606,0,2,0,3,12,18,27
13,2011-06-08,2,0,3,1,1,0.64,0.5758,0,0,2,0,3,12,18
24,2011-06-08,2,0,3,1,1,0.66,0.6212,13,0,0,2,0,3,12
46,2011-06-08,2,0,3,1,1,0.76,0.7121,24,13,0,0,2,0,3
34,2011-06-08,2,0,3,1,1,0.76,0.7121,46,24,13,0,0,2,0
27,2011-06-08,2,0,3,1,1,0.82,0.7424,34,46,24,13,0,0,2
28,2011-06-08,2,0,3,1,1,0.84,0.7576,27,34,46,24,13,0,0
15,2011-06-08,2,0,3,1,1,0.88,0.8182,28,27,34,46,24,13,0
20,2011-06-08,2,0,3,1,1,0.9,0.8485,15,28,27,34,46,24,13
44,2011-06-08,2,0,3,1,1,0.92,0.8788,20,15,28,27,34,46,24
28,2011-06-08,2,0,3,1,1,0.92,0.8788,44,20,15,28,27,34,46
34,2011-06-08,2,0,3,1,1,0.92,0.8788,28,44,20,15,28,27,34
80,2011-06-08,2,0,3,1,1,0.92,0.8485,34,28,44,20,15,28,27
61,2011-06-08,2,0,3,1,1,0.9,0.8182,80,34,28,44,20,15,28
61,2011-06-08,2,0,3,1,1,0.82,0.803,61,80,34,28,44,20,15
55,2011-06-08,2,0,3,1,1,0.8,0.7879,61,61,80,34,28,44,20
34,2011-06-08,2,0,3,1,1,0.8,0.803,55,61,61,80,34,28,44
37,2011-06-08,2,0,3,1,1,0.76,0.7424,34,55,61,61,80,34,28
18,2011-06-08,2,0,3,1,1,0.76,0.7424,37,34,55,61,61,80,34
7,2011-06-09,2,0,4,1,2,0.74,0.7121,18,37,34,55,61,61,80
3,2011-06-09,2,0,4,1,1,0.74,0.7121,7,18,37,34,55,61,61
0,2011-06-09,2,0,4,1,2,0.72,0.7121,3,7,18,37,34,55,61
0,2011-06-09,2,0,4,1,2,0.72,0.7121,0,3,7,18,37,34,55
2,2011-06-09,2,0,4,1,2,0.72,0.697,0,0,3,7,18,37,34
1,2011-06-09,2,0,4,1,2,0.7,0.6667,2,0,0,3,7,18,37
13,2011-06-09,2,0,4,1,2,0.72,0.7121,1,2,0,0,3,7,18
31,2011-06-09,2,0,4,1,2,0.72,0.697,13,1,2,0,0,3,7
32,2011-06-09,2,0,4,1,2,0.76,0.7273,31,13,1,2,0,0,3
20,2011-06-09,2,0,4,1,1,0.84,0.7879,32,31,13,1,2,0,0
20,2011-06-09,2,0,4,1,1,0.86,0.8182,20,32,31,13,1,2,0
36,2011-06-09,2,0,4,1,1,0.9,0.8485,20,20,32,31,13,1,2
40,2011-06-09,2,0,4,1,1,0.92,0.8485,36,20,20,32,31,13,1
18,2011-06-09,2,0,4,1,1,0.9,0.8182,40,36,20,20,32,31,13
25,2011-06-09,2,0,4,1,1,0.92,0.8788,18,40,36,20,20,32,31
18,2011-06-09,2,0,4,1,1,0.94,0.8333,25,18,40,36,20,20,32
30,2011-06-09,2,0,4,1,1,0.92,0.8333,18,25,18,40,36,20,20
54,2011-06-09,2,0,4,1,1,0.9,0.8182,30,18,25,18,40,36,20
52,2011-06-09,2,0,4,1,1,0.88,0.803,54,30,18,25,18,40,36
55,2011-06-09,2,0,4,1,2,0.84,0.7424,52,54,30,18,25,18,40
40,2011-06-09,2,0,4,1,2,0.8,0.7273,55,52,54,30,18,25,18
29,2011-06-09,2,0,4,1,3,0.76,0.697,40,55,52,54,30,18,25
22,2011-06-09,2,0,4,1,2,0.74,0.6818,29,40,55,52,54,30,18
15,2011-06-09,2,0,4,1,2,0.74,0.697,22,29,40,55,52,54,30
8,2011-06-10,2,0,5,1,3,0.7,0.6515,15,22,29,40,55,52,54
5,2011-06-10,2,0,5,1,3,0.7,0.6515,8,15,22,29,40,55,52
6,2011-06-10,2,0,5,1,1,0.68,0.6364,5,8,15,22,29,40,55
3,2011-06-10,2,0,5,1,1,0.68,0.6364,6,5,8,15,22,29,40
0,2011-06-10,2,0,5,1,1,0.66,0.6061,3,6,5,8,15,22,29
0,2011-06-10,2,0,5,1,1,0.66,0.6061,0,3,6,5,8,15,22
10,2011-06-10,2,0,5,1,1,0.66,0.6061,0,0,3,6,5,8,15
25,2011-06-10,2,0,5,1,1,0.72,0.6818,10,0,0,3,6,5,8
29,2011-06-10,2,0,5,1,1,0.74,0.6818,25,10,0,0,3,6,5
37,2011-06-10,2,0,5,1,1,0.76,0.697,29,25,10,0,0,3,6
23,2011-06-10,2,0,5,1,1,0.78,0.7121,37,29,25,10,0,0,3
46,2011-06-10,2,0,5,1,1,0.82,0.7576,23,37,29,25,10,0,0
40,2011-06-10,2,0,5,1,1,0.84,0.7576,46,23,37,29,25,10,0
40,2011-06-10,2,0,5,1,1,0.84,0.7576,40,46,23,37,29,25,10
44,2011-06-10,2,0,5,1,1,0.86,0.7727,40,40,46,23,37,29,25
49,2011-06-10,2,0,5,1,1,0.84,0.7576,44,40,40,46,23,37,29
46,2011-06-10,2,0,5,1,1,0.82,0.7879,49,44,40,40,46,23,37
63,2011-06-10,2,0,5,1,1,0.82,0.7727,46,49,44,40,40,46,23
96,2011-06-10,2,0,5,1,1,0.8,0.7727,63,46,49,44,40,40,46
61,2011-06-10,2,0,5,1,1,0.78,0.7424,96,63,46,49,44,40,40
53,2011-06-10,2,0,5,1,1,0.76,0.7121,61,96,63,46,49,44,40
55,2011-06-10,2,0,5,1,1,0.76,0.7273,53,61,96,63,46,49,44
40,2011-06-10,2,0,5,1,1,0.72,0.697,55,53,61,96,63,46,49
36,2011-06-10,2,0,5,1,1,0.72,0.697,40,55,53,61,96,63,46
28,2011-06-11,2,0,6,0,1,0.7,0.6667,36,40,55,53,61,96,63
10,2011-06-11,2,0,6,0,1,0.7,0.6667,28,36,40,55,53,61,96
10,2011-06-11,2,0,6,0,1,0.7,0.6667,10,28,36,40,55,53,61
10,2011-06-11,2,0,6,0,1,0.68,0.6364,10,10,28,36,40,55,53
4,2011-06-11,2,0,6,0,1,0.68,0.6364,10,10,10,28,36,40,55
4,2011-06-11,2,0,6,0,1,0.68,0.6364,4,10,10,10,28,36,40
9,2011-06-11,2,0,6,0,1,0.7,0.6515,4,4,10,10,10,28,36
18,2011-06-11,2,0,6,0,1,0.72,0.6667,9,4,4,10,10,10,28
32,2011-06-11,2,0,6,0,1,0.74,0.6818,18,9,4,4,10,10,10
59,2011-06-11,2,0,6,0,1,0.74,0.6818,32,18,9,4,4,10,10
91,2011-06-11,2,0,6,0,1,0.74,0.6818,59,32,18,9,4,4,10
110,2011-06-11,2,0,6,0,1,0.76,0.7121,91,59,32,18,9,4,4
112,2011-06-11,2,0,6,0,1,0.8,0.7576,110,91,59,32,18,9,4
150,2011-06-11,2,0,6,0,1,0.8,0.7576,112,110,91,59,32,18,9
148,2011-06-11,2,0,6,0,1,0.82,0.7727,150,112,110,91,59,32,18
142,2011-06-11,2,0,6,0,1,0.82,0.7727,148,150,112,110,91,59,32
169,2011-06-11,2,0,6,0,2,0.8,0.7273,142,148,150,112,110,91,59
147,2011-06-11,2,0,6,0,2,0.74,0.6818,169,142,148,150,112,110,91
131,2011-06-11,2,0,6,0,2,0.72,0.6818,147,169,142,148,150,112,110
97,2011-06-11,2,0,6,0,1,0.7,0.6515,131,147,169,142,148,150,112
95,2011-06-11,2,0,6,0,1,0.68,0.6364,97,131,147,169,142,148,150
76,2011-06-11,2,0,6,0,1,0.66,0.6212,95,97,131,147,169,142,148
53,2011-06-11,2,0,6,0,1,0.66,0.6061,76,95,97,131,147,169,142
