target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
87,2011-03-17,1,0,4,1,1,0.5,0.4848,85,81,66,69,162,282,128
95,2011-03-17,1,0,4,1,1,0.52,0.5,87,85,81,66,69,162,282
108,2011-03-17,1,0,4,1,1,0.5,0.4848,95,87,85,81,66,69,162
265,2011-03-17,1,0,4,1,1,0.5,0.4848,108,95,87,85,81,66,69
260,2011-03-17,1,0,4,1,2,0.46,0.4545,265,108,95,87,85,81,66
189,2011-03-17,1,0,4,1,1,0.44,0.4394,260,265,108,95,87,85,81
112,2011-03-17,1,0,4,1,1,0.42,0.4242,189,260,265,108,95,87,85
119,2011-03-17,1,0,4,1,1,0.42,0.4242,112,189,260,265,108,95,87
70,2011-03-17,1,0,4,1,1,0.4,0.4091,119,112,189,260,265,108,95
43,2011-03-17,1,0,4,1,1,0.42,0.4242,70,119,112,189,260,265,108
24,2011-03-18,1,0,5,1,1,0.42,0.4242,43,70,119,112,189,260,265
12,2011-03-18,1,0,5,1,1,0.4,0.4091,24,43,70,119,112,189,260
9,2011-03-18,1,0,5,1,1,0.4,0.4091,12,24,43,70,119,112,189
4,2011-03-18,1,0,5,1,1,0.36,0.3485,9,12,24,43,70,119,112
8,2011-03-18,1,0,5,1,1,0.38,0.3939,4,9,12,24,43,70,119
35,2011-03-18,1,0,5,1,1,0.4,0.4091,8,4,9,12,24,43,70
112,2011-03-18,1,0,5,1,1,0.4,0.4091,35,8,4,9,12,24,43
256,2011-03-18,1,0,5,1,1,0.42,0.4242,112,35,8,4,9,12,24
192,2011-03-18,1,0,5,1,1,0.46,0.4545,256,112,35,8,4,9,12
74,2011-03-18,1,0,5,1,1,0.52,0.5,192,256,112,35,8,4,9
104,2011-03-18,1,0,5,1,1,0.54,0.5152,74,192,256,112,35,8,4
123,2011-03-18,1,0,5,1,2,0.56,0.5303,104,74,192,256,112,35,8
118,2011-03-18,1,0,5,1,1,0.64,0.6212,123,104,74,192,256,112,35
103,2011-03-18,1,0,5,1,1,0.66,0.6212,118,123,104,74,192,256,112
111,2011-03-18,1,0,5,1,2,0.68,0.6364,103,118,123,104,74,192,256
137,2011-03-18,1,0,5,1,1,0.68,0.6364,111,103,118,123,104,74,192
237,2011-03-18,1,0,5,1,1,0.7,0.6364,137,111,103,118,123,104,74
247,2011-03-18,1,0,5,1,1,0.68,0.6364,237,137,111,103,118,123,104
132,2011-03-18,1,0,5,1,1,0.66,0.6212,247,237,137,111,103,118,123
103,2011-03-18,1,0,5,1,1,0.62,0.6212,132,247,237,137,111,103,118
91,2011-03-18,1,0,5,1,1,0.62,0.6212,103,132,247,237,137,111,103
63,2011-03-18,1,0,5,1,1,0.62,0.6212,91,103,132,247,237,137,111
60,2011-03-18,1,0,5,1,2,0.6,0.6212,63,91,103,132,247,237,137
50,2011-03-19,1,0,6,0,2,0.6,0.6212,60,63,91,103,132,247,237
35,2011-03-19,1,0,6,0,2,0.58,0.5455,50,60,63,91,103,132,247
20,2011-03-19,1,0,6,0,2,0.56,0.5303,35,50,60,63,91,103,132
7,2011-03-19,1,0,6,0,2,0.54,0.5152,20,35,50,60,63,91,103
2,2011-03-19,1,0,6,0,1,0.52,0.5,7,20,35,50,60,63,91
2,2011-03-19,1,0,6,0,1,0.52,0.5,2,7,20,35,50,60,63
10,2011-03-19,1,0,6,0,1,0.44,0.4394,2,2,7,20,35,50,60
9,2011-03-19,1,0,6,0,1,0.4,0.4091,10,2,2,7,20,35,50
37,2011-03-19,1,0,6,0,1,0.42,0.4242,9,10,2,2,7,20,35
41,2011-03-19,1,0,6,0,1,0.42,0.4242,37,9,10,2,2,7,20
85,2011-03-19,1,0,6,0,1,0.44,0.4394,41,37,9,10,2,2,7
106,2011-03-19,1,0,6,0,1,0.46,0.4545,85,41,37,9,10,2,2
141,2011-03-19,1,0,6,0,1,0.46,0.4545,106,85,41,37,9,10,2
127,2011-03-19,1,0,6,0,1,0.5,0.4848,141,106,85,41,37,9,10
144,2011-03-19,1,0,6,0,1,0.5,0.4848,127,141,106,85,41,37,9
143,2011-03-19,1,0,6,0,1,0.5,0.4848,144,127,141,106,85,41,37
129,2011-03-19,1,0,6,0,1,0.5,0.4848,143,144,127,141,106,85,41
140,2011-03-19,1,0,6,0,1,0.48,0.4697,129,143,144,127,141,106,85
125,2011-03-19,1,0,6,0,1,0.46,0.4545,140,129,143,144,127,141,106
116,2011-03-19,1,0,6,0,1,0.44,0.4394,125,140,129,143,144,127,141
69,2011-03-19,1,0,6,0,1,0.42,0.4242,116,125,140,129,143,144,127
73,2011-03-19,1,0,6,0,1,0.4,0.4091,69,116,125,140,129,143,144
45,2011-03-19,1,0,6,0,1,0.4,0.4091,73,69,116,125,140,129,143
37,2011-03-19,1,0,6,0,1,0.38,0.3939,45,73,69,116,125,140,129
33,2011-03-20,1,0,0,0,1,0.34,0.303,37,45,73,69,116,125,140
22,2011-03-20,1,0,0,0,1,0.32,0.2879,33,37,45,73,69,116,125
24,2011-03-20,1,0,0,0,1,0.3,0.2879,22,33,37,45,73,69,116
11,2011-03-20,1,0,0,0,1,0.28,0.2727,24,22,33,37,45,73,69
1,2011-03-20,1,0,0,0,1,0.26,0.2576,11,24,22,33,37,45,73
6,2011-03-20,1,0,0,0,1,0.26,0.2576,1,11,24,22,33,37,45
3,2011-03-20,1,0,0,0,1,0.26,0.2576,6,1,11,24,22,33,37
9,2011-03-20,1,0,0,0,1,0.24,0.2273,3,6,1,11,24,22,33
30,2011-03-20,1,0,0,0,1,0.28,0.2727,9,3,6,1,11,24,22
43,2011-03-20,1,0,0,0,1,0.3,0.303,30,9,3,6,1,11,24
81,2011-03-20,1,0,0,0,2,0.32,0.3485,43,30,9,3,6,1,11
111,2011-03-20,1,0,0,0,1,0.34,0.3485,81,43,30,9,3,6,1
108,2011-03-20,1,0,0,0,1,0.36,0.3636,111,81,43,30,9,3,6
115,2011-03-20,1,0,0,0,1,0.38,0.3939,108,111,81,43,30,9,3
134,2011-03-20,1,0,0,0,1,0.4,0.4091,115,108,111,81,43,30,9
136,2011-03-20,1,0,0,0,1,0.4,0.4091,134,115,108,111,81,43,30
132,2011-03-20,1,0,0,0,1,0.42,0.4242,136,134,115,108,111,81,43
143,2011-03-20,1,0,0,0,1,0.4,0.4091,132,136,134,115,108,111,81
98,2011-03-20,1,0,0,0,1,0.38,0.3939,143,132,136,134,115,108,111
58,2011-03-20,1,0,0,0,1,0.36,0.3333,98,143,132,136,134,115,108
46,2011-03-20,1,0,0,0,1,0.36,0.3333,58,98,143,132,136,134,115
39,2011-03-20,1,0,0,0,2,0.34,0.3182,46,58,98,143,132,136,134
30,2011-03-20,1,0,0,0,2,0.34,0.303,39,46,58,98,143,132,136
11,2011-03-20,1,0,0,0,3,0.34,0.303,30,39,46,58,98,143,132
11,2011-03-21,2,0,1,1,3,0.34,0.303,11,30,39,46,58,98,143
6,2011-03-21,2,0,1,1,2,0.34,0.303,11,11,30,39,46,58,98
5,2011-03-21,2,0,1,1,2,0.34,0.303,6,11,11,30,39,46,58
1,2011-03-21,2,0,1,1,2,0.34,0.303,5,6,11,11,30,39,46
1,2011-03-21,2,0,1,1,1,0.32,0.303,1,5,6,11,11,30,39
30,2011-03-21,2,0,1,1,3,0.32,0.303,1,1,5,6,11,11,30
15,2011-03-21,2,0,1,1,3,0.3,0.2727,30,1,1,5,6,11,11
95,2011-03-21,2,0,1,1,2,0.3,0.2727,15,30,1,1,5,6,11
115,2011-03-21,2,0,1,1,2,0.34,0.303,95,15,30,1,1,5,6
45,2011-03-21,2,0,1,1,2,0.38,0.3939,115,95,15,30,1,1,5
47,2011-03-21,2,0,1,1,2,0.42,0.4242,45,115,95,15,30,1,1
56,2011-03-21,2,0,1,1,2,0.44,0.4394,47,45,115,95,15,30,1
77,2011-03-21,2,0,1,1,2,0.5,0.4848,56,47,45,115,95,15,30
65,2011-03-21,2,0,1,1,2,0.54,0.5152,77,56,47,45,115,95,15
66,2011-03-21,2,0,1,1,2,0.56,0.5303,65,77,56,47,45,115,95
112,2011-03-21,2,0,1,1,2,0.54,0.5152,66,65,77,56,47,45,115
231,2011-03-21,2,0,1,1,2,0.54,0.5152,112,66,65,77,56,47,45
232,2011-03-21,2,0,1,1,2,0.52,0.5,231,112,66,65,77,56,47
199,2011-03-21,2,0,1,1,1,0.58,0.5455,232,231,112,66,65,77,56
106,2011-03-21,2,0,1,1,1,0.56,0.5303,199,232,231,112,66,65,77
79,2011-03-21,2,0,1,1,1,0.46,0.4545,106,199,232,231,112,66,65
60,2011-03-21,2,0,1,1,1,0.46,0.4545,79,106,199,232,231,112,66
22,2011-03-21,2,0,1,1,1,0.46,0.4545,60,79,106,199,232,231,112
7,2011-03-22,2,0,2,1,1,0.46,0.4545,22,60,79,106,199,232,231
13,2011-03-22,2,0,2,1,1,0.42,0.4242,7,22,60,79,106,199,232
1,2011-03-22,2,0,2,1,1,0.44,0.4394,13,7,22,60,79,106,199
2,2011-03-22,2,0,2,1,1,0.44,0.4394,1,13,7,22,60,79,106
1,2011-03-22,2,0,2,1,2,0.42,0.4242,2,1,13,7,22,60,79
11,2011-03-22,2,0,2,1,2,0.4,0.4091,1,2,1,13,7,22,60
58,2011-03-22,2,0,2,1,1,0.4,0.4091,11,1,2,1,13,7,22
132,2011-03-22,2,0,2,1,2,0.4,0.4091,58,11,1,2,1,13,7
312,2011-03-22,2,0,2,1,2,0.4,0.4091,132,58,11,1,2,1,13
159,2011-03-22,2,0,2,1,2,0.4,0.4091,312,132,58,11,1,2,1
95,2011-03-22,2,0,2,1,2,0.44,0.4394,159,312,132,58,11,1,2
64,2011-03-22,2,0,2,1,1,0.44,0.4394,95,159,312,132,58,11,1
86,2011-03-22,2,0,2,1,1,0.46,0.4545,64,95,159,312,132,58,11
85,2011-03-22,2,0,2,1,1,0.5,0.4848,86,64,95,159,312,132,58
71,2011-03-22,2,0,2,1,1,0.5,0.4848,85,86,64,95,159,312,132
79,2011-03-22,2,0,2,1,1,0.5,0.4848,71,85,86,64,95,159,312
125,2011-03-22,2,0,2,1,1,0.5,0.4848,79,71,85,86,64,95,159
265,2011-03-22,2,0,2,1,1,0.5,0.4848,125,79,71,85,86,64,95
271,2011-03-22,2,0,2,1,1,0.48,0.4697,265,125,79,71,85,86,64
142,2011-03-22,2,0,2,1,2,0.44,0.4394,271,265,125,79,71,85,86
116,2011-03-22,2,0,2,1,2,0.44,0.4394,142,271,265,125,79,71,85
63,2011-03-22,2,0,2,1,2,0.42,0.4242,116,142,271,265,125,79,71
57,2011-03-22,2,0,2,1,2,0.4,0.4091,63,116,142,271,265,125,79
28,2011-03-22,2,0,2,1,2,0.4,0.4091,57,63,116,142,271,265,125
8,2011-03-23,2,0,3,1,3,0.36,0.3485,28,57,63,116,142,271,265
7,2011-03-23,2,0,3,1,3,0.34,0.3182,8,28,57,63,116,142,271
1,2011-03-23,2,0,3,1,3,0.34,0.3182,7,8,28,57,63,116,142
3,2011-03-23,2,0,3,1,2,0.34,0.3182,1,7,8,28,57,63,116
10,2011-03-23,2,0,3,1,3,0.32,0.3182,3,1,7,8,28,57,63
43,2011-03-23,2,0,3,1,2,0.34,0.3182,10,3,1,7,8,28,57
111,2011-03-23,2,0,3,1,2,0.32,0.303,43,10,3,1,7,8,28
247,2011-03-23,2,0,3,1,2,0.32,0.3182,111,43,10,3,1,7,8
174,2011-03-23,2,0,3,1,2,0.32,0.303,247,111,43,10,3,1,7
60,2011-03-23,2,0,3,1,2,0.34,0.3182,174,247,111,43,10,3,1
53,2011-03-23,2,0,3,1,2,0.34,0.3333,60,174,247,111,43,10,3
73,2011-03-23,2,0,3,1,2,0.34,0.3182,53,60,174,247,111,43,10
94,2011-03-23,2,0,3,1,3,0.34,0.3333,73,53,60,174,247,111,43
71,2011-03-23,2,0,3,1,2,0.36,0.3636,94,73,53,60,174,247,111
74,2011-03-23,2,0,3,1,2,0.38,0.3939,71,94,73,53,60,174,247
123,2011-03-23,2,0,3,1,2,0.4,0.4091,74,71,94,73,53,60,174
245,2011-03-23,2,0,3,1,2,0.4,0.4091,123,74,71,94,73,53,60
218,2011-03-23,2,0,3,1,3,0.38,0.3939,245,123,74,71,94,73,53
147,2011-03-23,2,0,3,1,3,0.38,0.3939,218,245,123,74,71,94,73
72,2011-03-23,2,0,3,1,3,0.36,0.303,147,218,245,123,74,71,94
22,2011-03-23,2,0,3,1,3,0.32,0.2879,72,147,218,245,123,74,71
38,2011-03-23,2,0,3,1,2,0.32,0.3182,22,72,147,218,245,123,74
24,2011-03-23,2,0,3,1,3,0.32,0.3333,38,22,72,147,218,245,123
11,2011-03-24,2,0,4,1,2,0.32,0.303,24,38,22,72,147,218,245
3,2011-03-24,2,0,4,1,2,0.3,0.2879,11,24,38,22,72,147,218
6,2011-03-24,2,0,4,1,2,0.3,0.2879,3,11,24,38,22,72,147
0,2011-03-24,2,0,4,1,2,0.28,0.2727,6,3,11,24,38,22,72
1,2011-03-24,2,0,4,1,2,0.28,0.2727,0,6,3,11,24,38,22
8,2011-03-24,2,0,4,1,2,0.28,0.2727,1,0,6,3,11,24,38
41,2011-03-24,2,0,4,1,2,0.28,0.2727,8,1,0,6,3,11,24
106,2011-03-24,2,0,4,1,3,0.26,0.2576,41,8,1,0,6,3,11
120,2011-03-24,2,0,4,1,3,0.26,0.2273,106,41,8,1,0,6,3
94,2011-03-24,2,0,4,1,2,0.26,0.2576,120,106,41,8,1,0,6
55,2011-03-24,2,0,4,1,2,0.26,0.2273,94,120,106,41,8,1,0
61,2011-03-24,2,0,4,1,2,0.3,0.2727,55,94,120,106,41,8,1
82,2011-03-24,2,0,4,1,2,0.3,0.2727,61,55,94,120,106,41,8
90,2011-03-24,2,0,4,1,2,0.32,0.303,82,61,55,94,120,106,41
66,2011-03-24,2,0,4,1,2,0.3,0.303,90,82,61,55,94,120,106
77,2011-03-24,2,0,4,1,2,0.3,0.2879,66,90,82,61,55,94,120
78,2011-03-24,2,0,4,1,2,0.3,0.2879,77,66,90,82,61,55,94
221,2011-03-24,2,0,4,1,2,0.3,0.2879,78,77,66,90,82,61,55
197,2011-03-24,2,0,4,1,2,0.3,0.2727,221,78,77,66,90,82,61
122,2011-03-24,2,0,4,1,1,0.3,0.2727,197,221,78,77,66,90,82
110,2011-03-24,2,0,4,1,1,0.28,0.2576,122,197,221,78,77,66,90
67,2011-03-24,2,0,4,1,1,0.26,0.2576,110,122,197,221,78,77,66
59,2011-03-24,2,0,4,1,1,0.26,0.2576,67,110,122,197,221,78,77
24,2011-03-24,2,0,4,1,1,0.24,0.2273,59,67,110,122,197,221,78
17,2011-03-25,2,0,5,1,1,0.24,0.2273,24,59,67,110,122,197,221
5,2011-03-25,2,0,5,1,1,0.2,0.2121,17,24,59,67,110,122,197
5,2011-03-25,2,0,5,1,1,0.2,0.197,5,17,24,59,67,110,122
2,2011-03-25,2,0,5,1,1,0.2,0.2273,5,5,17,24,59,67,110
2,2011-03-25,2,0,5,1,1,0.18,0.2121,2,5,5,17,24,59,67
9,2011-03-25,2,0,5,1,1,0.18,0.197,2,2,5,5,17,24,59
32,2011-03-25,2,0,5,1,1,0.18,0.1818,9,2,2,5,5,17,24
100,2011-03-25,2,0,5,1,1,0.2,0.1818,32,9,2,2,5,5,17
228,2011-03-25,2,0,5,1,1,0.22,0.2121,100,32,9,2,2,5,5
150,2011-03-25,2,0,5,1,1,0.24,0.2121,228,100,32,9,2,2,5
53,2011-03-25,2,0,5,1,1,0.26,0.2576,150,228,100,32,9,2,2
58,2011-03-25,2,0,5,1,1,0.3,0.2879,53,150,228,100,32,9,2
108,2011-03-25,2,0,5,1,1,0.32,0.303,58,53,150,228,100,32,9
104,2011-03-25,2,0,5,1,1,0.32,0.3182,108,58,53,150,228,100,32
103,2011-03-25,2,0,5,1,1,0.36,0.3333,104,108,58,53,150,228,100
79,2011-03-25,2,0,5,1,2,0.34,0.3182,103,104,108,58,53,150,228
127,2011-03-25,2,0,5,1,2,0.34,0.303,79,103,104,108,58,53,150
202,2011-03-25,2,0,5,1,2,0.32,0.2879,127,79,103,104,108,58,53
190,2011-03-25,2,0,5,1,1,0.3,0.2879,202,127,79,103,104,108,58
126,2011-03-25,2,0,5,1,2,0.3,0.2879,190,202,127,79,103,104,108
75,2011-03-25,2,0,5,1,2,0.3,0.303,126,190,202,127,79,103,104
64,2011-03-25,2,0,5,1,2,0.3,0.303,75,126,190,202,127,79,103
40,2011-03-25,2,0,5,1,2,0.28,0.2576,64,75,126,190,202,127,79
31,2011-03-25,2,0,5,1,2,0.26,0.2424,40,64,75,126,190,202,127
25,2011-03-26,2,0,6,0,2,0.26,0.2424,31,40,64,75,126,190,202
24,2011-03-26,2,0,6,0,1,0.26,0.2273,25,31,40,64,75,126,190
21,2011-03-26,2,0,6,0,1,0.22,0.2121,24,25,31,40,64,75,126
7,2011-03-26,2,0,6,0,1,0.2,0.197,21,24,25,31,40,64,75
4,2011-03-26,2,0,6,0,1,0.22,0.2121,7,21,24,25,31,40,64
8,2011-03-26,2,0,6,0,1,0.2,0.197,4,7,21,24,25,31,40
8,2011-03-26,2,0,6,0,1,0.18,0.1818,8,4,7,21,24,25,31
23,2011-03-26,2,0,6,0,1,0.2,0.197,8,8,4,7,21,24,25
42,2011-03-26,2,0,6,0,1,0.22,0.2273,23,8,8,4,7,21,24
68,2011-03-26,2,0,6,0,1,0.24,0.2424,42,23,8,8,4,7,21
93,2011-03-26,2,0,6,0,1,0.26,0.2576,68,42,23,8,8,4,7
93,2011-03-26,2,0,6,0,1,0.28,0.2727,93,68,42,23,8,8,4
129,2011-03-26,2,0,6,0,1,0.3,0.2879,93,93,68,42,23,8,8
145,2011-03-26,2,0,6,0,1,0.32,0.303,129,93,93,68,42,23,8
123,2011-03-26,2,0,6,0,1,0.34,0.3182,145,129,93,93,68,42,23
109,2011-03-26,2,0,6,0,1,0.34,0.3333,123,145,129,93,93,68,42
130,2011-03-26,2,0,6,0,1,0.34,0.3333,109,123,145,129,93,93,68
101,2011-03-26,2,0,6,0,1,0.32,0.303,130,109,123,145,129,93,93
89,2011-03-26,2,0,6,0,2,0.32,0.3182,101,130,109,123,145,129,93
93,2011-03-26,2,0,6,0,2,0.28,0.2727,89,101,130,109,123,145,129
67,2011-03-26,2,0,6,0,2,0.28,0.2727,93,89,101,130,109,123,145
36,2011-03-26,2,0,6,0,2,0.26,0.2576,67,93,89,101,130,109,123
46,2011-03-26,2,0,6,0,2,0.28,0.2727,36,67,93,89,101,130,109
31,2011-03-26,2,0,6,0,2,0.26,0.2424,46,36,67,93,89,101,130
26,2011-03-27,2,0,0,0,2,0.26,0.2576,31,46,36,67,93,89,101
17,2011-03-27,2,0,0,0,2,0.24,0.2273,26,31,46,36,67,93,89
15,2011-03-27,2,0,0,0,3,0.22,0.2273,17,26,31,46,36,67,93
14,2011-03-27,2,0,0,0,3,0.2,0.197,15,17,26,31,46,36,67
5,2011-03-27,2,0,0,0,3,0.18,0.197,14,15,17,26,31,46,36
2,2011-03-27,2,0,0,0,3,0.16,0.1818,5,14,15,17,26,31,46
7,2011-03-27,2,0,0,0,3,0.16,0.1667,2,5,14,15,17,26,31
8,2011-03-27,2,0,0,0,1,0.2,0.197,7,2,5,14,15,17,26
37,2011-03-27,2,0,0,0,1,0.22,0.2273,8,7,2,5,14,15,17
59,2011-03-27,2,0,0,0,2,0.22,0.2121,37,8,7,2,5,14,15
85,2011-03-27,2,0,0,0,2,0.24,0.2424,59,37,8,7,2,5,14
120,2011-03-27,2,0,0,0,2,0.26,0.2576,85,59,37,8,7,2,5
100,2011-03-27,2,0,0,0,1,0.3,0.2879,120,85,59,37,8,7,2
103,2011-03-27,2,0,0,0,1,0.32,0.3182,100,120,85,59,37,8,7
111,2011-03-27,2,0,0,0,1,0.32,0.303,103,100,120,85,59,37,8
98,2011-03-27,2,0,0,0,1,0.34,0.3333,111,103,100,120,85,59,37
109,2011-03-27,2,0,0,0,1,0.32,0.303,98,111,103,100,120,85,59
105,2011-03-27,2,0,0,0,1,0.3,0.2879,109,98,111,103,100,120,85
80,2011-03-27,2,0,0,0,1,0.3,0.2879,105,109,98,111,103,100,120
50,2011-03-27,2,0,0,0,1,0.28,0.2727,80,105,109,98,111,103,100
29,2011-03-27,2,0,0,0,1,0.26,0.2576,50,80,105,109,98,111,103
25,2011-03-27,2,0,0,0,1,0.26,0.2576,29,50,80,105,109,98,111
16,2011-03-27,2,0,0,0,1,0.26,0.2576,25,29,50,80,105,109,98
11,2011-03-28,2,0,1,1,1,0.22,0.2273,16,25,29,50,80,105,109
4,2011-03-28,2,0,1,1,1,0.22,0.2273,11,16,25,29,50,80,105
5,2011-03-28,2,0,1,1,1,0.22,0.2273,4,11,16,25,29,50,80
2,2011-03-28,2,0,1,1,1,0.22,0.2273,5,4,11,16,25,29,50
8,2011-03-28,2,0,1,1,1,0.18,0.1818,2,5,4,11,16,25,29
40,2011-03-28,2,0,1,1,1,0.18,0.1667,8,2,5,4,11,16,25
104,2011-03-28,2,0,1,1,1,0.2,0.1818,40,8,2,5,4,11,16
239,2011-03-28,2,0,1,1,1,0.2,0.197,104,40,8,2,5,4,11
109,2011-03-28,2,0,1,1,2,0.22,0.2121,239,104,40,8,2,5,4
47,2011-03-28,2,0,1,1,1,0.24,0.2273,109,239,104,40,8,2,5
39,2011-03-28,2,0,1,1,2,0.26,0.2424,47,109,239,104,40,8,2
71,2011-03-28,2,0,1,1,2,0.26,0.2727,39,47,109,239,104,40,8
69,2011-03-28,2,0,1,1,2,0.3,0.2879,71,39,47,109,239,104,40
65,2011-03-28,2,0,1,1,1,0.32,0.303,69,71,39,47,109,239,104
53,2011-03-28,2,0,1,1,1,0.32,0.303,65,69,71,39,47,109,239
117,2011-03-28,2,0,1,1,1,0.34,0.3182,53,65,69,71,39,47,109
227,2011-03-28,2,0,1,1,1,0.34,0.303,117,53,65,69,71,39,47
220,2011-03-28,2,0,1,1,1,0.32,0.303,227,117,53,65,69,71,39
156,2011-03-28,2,0,1,1,1,0.3,0.303,220,227,117,53,65,69,71
107,2011-03-28,2,0,1,1,1,0.32,0.3333,156,220,227,117,53,65,69
55,2011-03-28,2,0,1,1,1,0.32,0.3333,107,156,220,227,117,53,65
40,2011-03-28,2,0,1,1,1,0.3,0.2879,55,107,156,220,227,117,53
18,2011-03-28,2,0,1,1,1,0.28,0.2576,40,55,107,156,220,227,117
15,2011-03-29,2,0,2,1,1,0.26,0.2273,18,40,55,107,156,220,227
4,2011-03-29,2,0,2,1,1,0.24,0.2121,15,18,40,55,107,156,220
3,2011-03-29,2,0,2,1,1,0.24,0.2121,4,15,18,40,55,107,156
1,2011-03-29,2,0,2,1,1,0.24,0.2121,3,4,15,18,40,55,107
1,2011-03-29,2,0,2,1,1,0.2,0.2121,1,3,4,15,18,40,55
8,2011-03-29,2,0,2,1,1,0.22,0.2121,1,1,3,4,15,18,40
46,2011-03-29,2,0,2,1,1,0.22,0.2121,8,1,1,3,4,15,18
128,2011-03-29,2,0,2,1,1,0.22,0.197,46,8,1,1,3,4,15
268,2011-03-29,2,0,2,1,1,0.24,0.2121,128,46,8,1,1,3,4
156,2011-03-29,2,0,2,1,1,0.28,0.2576,268,128,46,8,1,1,3
46,2011-03-29,2,0,2,1,1,0.3,0.2727,156,268,128,46,8,1,1
63,2011-03-29,2,0,2,1,2,0.34,0.303,46,156,268,128,46,8,1
77,2011-03-29,2,0,2,1,1,0.34,0.3333,63,46,156,268,128,46,8
80,2011-03-29,2,0,2,1,1,0.34,0.303,77,63,46,156,268,128,46
66,2011-03-29,2,0,2,1,1,0.36,0.3333,80,77,63,46,156,268,128
65,2011-03-29,2,0,2,1,1,0.38,0.3939,66,80,77,63,46,156,268
124,2011-03-29,2,0,2,1,1,0.38,0.3939,65,66,80,77,63,46,156
265,2011-03-29,2,0,2,1,1,0.4,0.4091,124,65,66,80,77,63,46
252,2011-03-29,2,0,2,1,1,0.36,0.3636,265,124,65,66,80,77,63
170,2011-03-29,2,0,2,1,1,0.34,0.3333,252,265,124,65,66,80,77
119,2011-03-29,2,0,2,1,1,0.36,0.3636,170,252,265,124,65,66,80
75,2011-03-29,2,0,2,1,1,0.34,0.3636,119,170,252,265,124,65,66
49,2011-03-29,2,0,2,1,1,0.34,0.3636,75,119,170,252,265,124,65
27,2011-03-29,2,0,2,1,2,0.32,0.3333,49,75,119,170,252,265,124
8,2011-03-30,2,0,3,1,2,0.32,0.3485,27,49,75,119,170,252,265
9,2011-03-30,2,0,3,1,1,0.32,0.3485,8,27,49,75,119,170,252
4,2011-03-30,2,0,3,1,2,0.32,0.3485,9,8,27,49,75,119,170
4,2011-03-30,2,0,3,1,2,0.32,0.3485,4,9,8,27,49,75,119
0,2011-03-30,2,0,3,1,2,0.32,0.3485,4,4,9,8,27,49,75
7,2011-03-30,2,0,3,1,2,0.3,0.2879,0,4,4,9,8,27,49
44,2011-03-30,2,0,3,1,2,0.3,0.303,7,0,4,4,9,8,27
128,2011-03-30,2,0,3,1,2,0.32,0.3333,44,7,0,4,4,9,8
247,2011-03-30,2,0,3,1,2,0.32,0.3182,128,44,7,0,4,4,9
147,2011-03-30,2,0,3,1,2,0.32,0.303,247,128,44,7,0,4,4
51,2011-03-30,2,0,3,1,2,0.34,0.3182,147,247,128,44,7,0,4
64,2011-03-30,2,0,3,1,2,0.34,0.3182,51,147,247,128,44,7,0
65,2011-03-30,2,0,3,1,2,0.34,0.3333,64,51,147,247,128,44,7
84,2011-03-30,2,0,3,1,2,0.36,0.3485,65,64,51,147,247,128,44
64,2011-03-30,2,0,3,1,2,0.36,0.3333,84,65,64,51,147,247,128
56,2011-03-30,2,0,3,1,3,0.28,0.2576,64,84,65,64,51,147,247
36,2011-03-30,2,0,3,1,3,0.28,0.2727,56,64,84,65,64,51,147
105,2011-03-30,2,0,3,1,3,0.26,0.2727,36,56,64,84,65,64,51
79,2011-03-30,2,0,3,1,2,0.26,0.2576,105,36,56,64,84,65,64
67,2011-03-30,2,0,3,1,2,0.26,0.2576,79,105,36,56,64,84,65
40,2011-03-30,2,0,3,1,3,0.24,0.2121,67,79,105,36,56,64,84
27,2011-03-30,2,0,3,1,2,0.24,0.2273,40,67,79,105,36,56,64
21,2011-03-30,2,0,3,1,3,0.24,0.2273,27,40,67,79,105,36,56
11,2011-03-30,2,0,3,1,3,0.24,0.2121,21,27,40,67,79,105,36
3,2011-03-31,2,0,4,1,3,0.24,0.2273,11,21,27,40,67,79,105
4,2011-03-31,2,0,4,1,3,0.24,0.2273,3,11,21,27,40,67,79
5,2011-03-31,2,0,4,1,3,0.24,0.2273,4,3,11,21,27,40,67
1,2011-03-31,2,0,4,1,3,0.24,0.2273,5,4,3,11,21,27,40
2,2011-03-31,2,0,4,1,3,0.24,0.2273,1,5,4,3,11,21,27
8,2011-03-31,2,0,4,1,3,0.24,0.2273,2,1,5,4,3,11,21
34,2011-03-31,2,0,4,1,3,0.24,0.2121,8,2,1,5,4,3,11
87,2011-03-31,2,0,4,1,3,0.24,0.2273,34,8,2,1,5,4,3
185,2011-03-31,2,0,4,1,2,0.24,0.2273,87,34,8,2,1,5,4
126,2011-03-31,2,0,4,1,3,0.26,0.2424,185,87,34,8,2,1,5
54,2011-03-31,2,0,4,1,3,0.26,0.2424,126,185,87,34,8,2,1
52,2011-03-31,2,0,4,1,3,0.28,0.2727,54,126,185,87,34,8,2
73,2011-03-31,2,0,4,1,3,0.28,0.2727,52,54,126,185,87,34,8
55,2011-03-31,2,0,4,1,3,0.3,0.303,73,52,54,126,185,87,34
49,2011-03-31,2,0,4,1,3,0.3,0.303,55,73,52,54,126,185,87
61,2011-03-31,2,0,4,1,3,0.3,0.2727,49,55,73,52,54,126,185
